event_id,user_id,amount,status,event_dt
2529,1645,68.85,PENDING,2024-04-11
2530,1662,64.63,NEW,2024-02-04
2531,1626,231.78,NEW,2024-04-07
2532,1063,3.54,NEW,2024-01-30
2533,1342,38.55,NEW,2024-04-25
2534,1938,90.8,COMPLETE,2024-01-08
2535,1874,92.84,NEW,2024-05-29
2536,1918,65.42,PENDING,2024-02-13
2537,1351,169.1,COMPLETE,2024-07-04
2538,1157,6.48,PENDING,2024-02-05
2539,1588,169.0,COMPLETE,2024-07-15
2540,1490,68.27,COMPLETE,2024-03-17
2541,1657,14.36,NEW,2024-01-31
2542,1854,216.89,PENDING,2024-02-16
2543,1462,104.76,COMPLETE,2024-02-24
2544,1224,17.86,COMPLETE,2024-04-15
2545,1916,3.42,COMPLETE,2024-07-08
2546,1312,15.21,NEW,2024-06-06
2547,1614,93.85,COMPLETE,2024-04-30
2548,1918,19.76,NEW,2024-02-24
2549,1858,25.59,PENDING,2024-05-23
2550,1812,2.55,PENDING,2024-01-12
2551,1939,128.35,PENDING,2024-05-24
2552,1465,166.27,COMPLETE,2024-05-23
2553,1087,159.38,COMPLETE,2024-05-19
2554,1882,13.65,COMPLETE,2024-05-15
2555,1302,233.62,NEW,2024-01-03
2556,1679,111.56,PENDING,2024-05-23
2557,1434,227.82,COMPLETE,2024-01-30
2558,1681,59.27,PENDING,2024-01-23
2559,1134,57.44,COMPLETE,2024-04-01
2560,1049,153.5,COMPLETE,2024-04-24
2561,1431,9.79,COMPLETE,2024-04-13
2562,1339,73.58,NEW,2024-04-27
2563,1346,181.02,COMPLETE,2024-01-05
2564,1645,177.31,COMPLETE,2024-04-13
2565,1346,312.66,PENDING,2024-04-17
2566,1648,119.82,COMPLETE,2024-03-05
2567,1244,23.29,PENDING,2024-04-30
2568,1108,2.05,PENDING,2024-01-30
2569,1824,65.28,COMPLETE,2024-05-28
2570,1798,72.09,COMPLETE,2024-03-24
2571,1532,27.48,COMPLETE,2024-07-16
2572,1089,13.32,NEW,2024-05-29
2573,1295,88.24,NEW,2024-07-18
2574,1111,144.5,COMPLETE,2024-02-01
2575,1812,498.41,NEW,2024-06-09
2576,1588,142.01,PENDING,2024-01-16
2577,1176,157.81,NEW,2024-02-07
2578,1342,95.83,NEW,2024-05-21
2579,1659,426.32,COMPLETE,2024-02-05
2580,1100,102.15,COMPLETE,2024-05-30
2581,1757,196.79,NEW,2024-04-23
2582,1628,291.48,NEW,2024-03-06
2583,1603,265.72,NEW,2024-04-14
2584,1400,48.03,PENDING,2024-03-25
2585,1027,8.19,NEW,2024-01-02
2586,1936,18.86,PENDING,2024-07-11
2587,1961,6.1,COMPLETE,2024-03-15
2588,1536,11.14,COMPLETE,2024-03-07
2589,1057,20.41,NEW,2024-06-28
2590,1497,41.72,COMPLETE,2024-07-08
2591,1296,78.43,COMPLETE,2024-05-30
2592,1133,124.37,PENDING,2024-06-02
2593,1330,23.69,PENDING,2024-07-14
2594,1248,111.63,PENDING,2024-02-24
2595,1549,121.83,NEW,2024-01-06
2596,1901,81.79,COMPLETE,2024-06-11
2597,1940,233.94,COMPLETE,2024-05-29
2598,1074,11.77,PENDING,2024-06-19
2599,1653,19.49,COMPLETE,2024-05-22
2600,1833,55.98,COMPLETE,2024-03-26
2601,1167,13.55,NEW,2024-02-29
2602,1770,83.54,NEW,2024-04-10
2603,1502,50.82,COMPLETE,2024-01-12
2604,1884,33.49,COMPLETE,2024-02-18
2605,1354,18.63,COMPLETE,2024-02-11
2606,1224,40.85,COMPLETE,2024-06-14
2607,1663,93.64,PENDING,2024-03-22
2608,1530,85.75,NEW,2024-06-21
2609,1145,17.87,PENDING,2024-02-04
2610,1959,13.34,NEW,2024-06-06
2611,1240,2.7,COMPLETE,2024-06-06
2612,1883,1.25,COMPLETE,2024-05-13
2613,1892,211.87,COMPLETE,2024-03-07
2614,1343,4.61,PENDING,2024-03-20
2615,1748,131.39,NEW,2024-01-07
2616,1034,205.56,NEW,2024-06-28
2617,1701,10.32,PENDING,2024-01-14
2618,1000,57.32,COMPLETE,2024-03-13
2619,1995,327.82,PENDING,2024-05-22
2620,1152,179.66,COMPLETE,2024-05-28
2621,1428,67.28,COMPLETE,2024-06-11
2622,1944,143.79,NEW,2024-03-06
2623,1507,179.2,NEW,2024-03-31
2624,1125,42.78,COMPLETE,2024-05-09
2625,1490,222.7,NEW,2024-06-11
2626,1481,63.58,COMPLETE,2024-01-20
2627,1344,75.04,PENDING,2024-01-10
2628,1911,813.75,NEW,2024-01-25
2629,1737,185.34,PENDING,2024-07-12
2630,1220,44.91,PENDING,2024-01-25
2631,1914,1.04,COMPLETE,2024-02-23
2632,1918,98.4,NEW,2024-02-02
2633,1722,121.71,COMPLETE,2024-06-12
2634,1024,105.21,COMPLETE,2024-04-04
2635,1527,343.77,COMPLETE,2024-01-14
2636,1181,198.76,NEW,2024-03-05
2637,1498,59.57,COMPLETE,2024-04-19
2638,1840,6.49,PENDING,2024-03-20
2639,1640,64.64,PENDING,2024-02-23
2640,1041,116.87,COMPLETE,2024-05-04
2641,1914,93.58,PENDING,2024-06-28
2642,1480,77.25,COMPLETE,2024-05-10
2643,1929,63.27,NEW,2024-06-17
2644,1847,34.78,COMPLETE,2024-05-13
2645,1747,32.48,NEW,2024-01-25
2646,1871,69.36,COMPLETE,2024-05-20
2647,1438,17.51,COMPLETE,2024-04-26
2648,1401,41.66,PENDING,2024-05-15
2649,1545,39.15,PENDING,2024-05-28
2650,1344,88.46,COMPLETE,2024-07-14
2651,1892,6.9,NEW,2024-01-25
2652,1044,177.0,PENDING,2024-03-19
2653,1645,82.64,PENDING,2024-03-08
2654,1020,111.12,COMPLETE,2024-06-21
2655,1633,121.43,COMPLETE,2024-07-06
2656,1069,34.46,COMPLETE,2024-01-12
2657,1863,63.56,COMPLETE,2024-02-01
2658,1872,312.92,COMPLETE,2024-05-07
2659,1047,145.55,PENDING,2024-04-05
2660,1490,349.19,PENDING,2024-04-01
2661,1550,137.14,PENDING,2024-05-20
2662,1286,19.31,COMPLETE,2024-01-31
2663,1009,6.67,COMPLETE,2024-03-18
2664,1541,86.19,PENDING,2024-01-20
2665,1755,44.29,COMPLETE,2024-05-25
2666,1273,32.22,PENDING,2024-02-29
2667,1955,164.62,COMPLETE,2024-07-09
2668,1599,45.73,PENDING,2024-05-13
2669,1755,38.13,NEW,2024-06-08
2670,1380,189.7,COMPLETE,2024-04-02
2671,1328,187.27,COMPLETE,2024-02-12
2672,1478,44.06,PENDING,2024-05-09
2673,1014,178.68,PENDING,2024-02-29
2674,1515,190.23,COMPLETE,2024-05-30
2675,1190,55.15,COMPLETE,2024-01-31
2676,1167,6.88,COMPLETE,2024-01-05
2677,1520,0.16,PENDING,2024-06-10
2678,1620,74.09,COMPLETE,2024-01-10
2679,1136,42.17,COMPLETE,2024-03-29
2680,1153,585.41,COMPLETE,2024-05-09
2681,1387,148.02,COMPLETE,2024-05-05
2682,1208,143.24,NEW,2024-01-11
2683,1271,310.65,NEW,2024-06-26
2684,1142,218.68,COMPLETE,2024-06-07
2685,1610,38.3,PENDING,2024-02-25
2686,1888,18.15,COMPLETE,2024-03-23
2687,1819,137.0,PENDING,2024-05-16
2688,1068,47.53,PENDING,2024-04-08
2689,1246,64.09,NEW,2024-05-28
2690,1260,99.53,COMPLETE,2024-03-13
2691,1787,238.46,NEW,2024-06-04
2692,1078,54.32,COMPLETE,2024-07-08
2693,1657,152.93,PENDING,2024-04-24
2694,1622,31.24,COMPLETE,2024-01-07
2695,1769,119.72,NEW,2024-03-20
2696,1604,0.16,NEW,2024-05-23
2697,1524,205.19,COMPLETE,2024-04-06
2698,1771,3.09,PENDING,2024-01-04
2699,1937,124.74,NEW,2024-01-04
2700,1620,4.74,COMPLETE,2024-04-12
2701,1329,30.96,NEW,2024-02-09
2702,1188,68.76,PENDING,2024-01-17
2703,1094,54.46,NEW,2024-04-10
2704,1616,21.3,PENDING,2024-04-12
2705,1007,40.62,PENDING,2024-05-03
2706,1066,130.09,NEW,2024-02-21
2707,1495,110.64,COMPLETE,2024-02-21
2708,1190,7.45,PENDING,2024-06-12
2709,1365,137.56,COMPLETE,2024-05-03
2710,1767,5.45,NEW,2024-06-14
2711,1520,78.29,PENDING,2024-06-26
2712,1989,30.12,NEW,2024-03-03
2713,1116,88.6,COMPLETE,2024-04-25
2714,1266,30.29,COMPLETE,2024-07-09
2715,1610,419.69,COMPLETE,2024-03-02
2716,1484,37.07,PENDING,2024-01-07
2717,1508,27.7,COMPLETE,2024-06-03
2718,1297,32.64,COMPLETE,2024-04-01
2719,1908,226.79,NEW,2024-01-14
2720,1163,101.12,NEW,2024-07-17
2721,1375,131.19,PENDING,2024-03-26
2722,1652,250.12,COMPLETE,2024-05-12
2723,1267,242.9,NEW,2024-07-01
2724,1548,134.3,COMPLETE,2024-05-09
2725,1073,22.04,PENDING,2024-03-02
2726,1507,185.39,PENDING,2024-05-28
2727,1072,22.79,NEW,2024-03-19
2728,1307,135.83,PENDING,2024-05-28
2729,1198,115.71,NEW,2024-05-17
2730,1129,142.25,NEW,2024-02-27
2731,1757,76.08,COMPLETE,2024-04-29
2732,1823,101.81,PENDING,2024-06-15
2733,1571,306.44,PENDING,2024-05-12
2734,1790,10.66,NEW,2024-03-05
2735,1614,36.94,PENDING,2024-01-13
2736,1807,94.51,NEW,2024-06-29
2737,1831,332.57,PENDING,2024-03-22
2738,1486,10.05,PENDING,2024-06-21
2739,1852,2.28,PENDING,2024-06-08
2740,1150,5.74,COMPLETE,2024-06-12
2741,1668,5.38,PENDING,2024-07-06
2742,1205,238.4,PENDING,2024-05-18
2743,1985,127.75,PENDING,2024-07-09
2744,1178,113.04,NEW,2024-05-28
2745,1196,73.93,COMPLETE,2024-02-21
2746,1734,152.3,PENDING,2024-07-01
2747,1088,16.92,NEW,2024-04-26
2748,1798,49.75,COMPLETE,2024-01-26
2749,1433,67.34,NEW,2024-07-14
2750,1787,11.7,COMPLETE,2024-02-03
2751,1747,54.39,COMPLETE,2024-02-21
2752,1182,38.05,PENDING,2024-04-21
2753,1208,3.62,NEW,2024-03-22
2754,1492,14.7,NEW,2024-06-28
2755,1129,144.41,NEW,2024-06-05
2756,1664,1.82,NEW,2024-06-14
2757,1012,272.19,PENDING,2024-02-11
2758,1633,9.04,COMPLETE,2024-01-21
2759,1870,160.56,PENDING,2024-02-11
2760,1731,228.88,COMPLETE,2024-05-20
2761,1105,283.25,COMPLETE,2024-04-22
2762,1374,202.1,COMPLETE,2024-04-14
2763,1581,33.9,NEW,2024-07-10
2764,1706,40.51,PENDING,2024-01-17
2765,1697,55.61,COMPLETE,2024-04-29
2766,1098,15.0,COMPLETE,2024-05-16
2767,1593,2.25,COMPLETE,2024-06-17
2768,1586,203.35,COMPLETE,2024-05-08
2769,1885,80.77,NEW,2024-05-09
2770,1851,93.83,PENDING,2024-02-29
2771,1191,261.71,NEW,2024-02-17
2772,1324,109.4,COMPLETE,2024-01-29
2773,1978,117.39,PENDING,2024-04-06
2774,1725,154.63,COMPLETE,2024-01-10
2775,1826,12.37,COMPLETE,2024-02-27
2776,1955,44.65,COMPLETE,2024-07-06
2777,1466,344.85,PENDING,2024-01-21
2778,1893,256.3,NEW,2024-01-28
2779,1366,215.48,COMPLETE,2024-02-03
2780,1317,60.16,NEW,2024-01-08
2781,1143,194.63,NEW,2024-07-05
2782,1383,4.96,NEW,2024-07-18
2783,1215,16.08,PENDING,2024-06-25
2784,1360,53.44,NEW,2024-03-19
2785,1323,66.05,COMPLETE,2024-05-24
2786,1014,30.59,COMPLETE,2024-07-06
2787,1216,44.08,COMPLETE,2024-03-27
2788,1491,17.77,NEW,2024-03-28
2789,1950,67.16,COMPLETE,2024-06-21
2790,1546,157.91,COMPLETE,2024-03-09
2791,1182,108.28,COMPLETE,2024-06-08
2792,1269,11.41,COMPLETE,2024-06-20
2793,1944,66.86,COMPLETE,2024-07-11
2794,1466,119.62,NEW,2024-03-27
2795,1869,75.48,COMPLETE,2024-04-10
2796,1611,49.7,NEW,2024-01-08
2797,1518,97.26,PENDING,2024-03-17
2798,1541,346.22,COMPLETE,2024-07-18
2799,1466,9.97,PENDING,2024-03-27
2800,1304,49.43,NEW,2024-02-12
2801,1984,52.19,COMPLETE,2024-05-08
2802,1143,86.03,COMPLETE,2024-04-18
2803,1110,16.51,NEW,2024-06-27
2804,1231,19.44,COMPLETE,2024-05-31
2805,1690,33.6,PENDING,2024-05-31
2806,1583,312.06,PENDING,2024-01-17
2807,1721,132.47,NEW,2024-05-12
2808,1731,108.38,NEW,2024-05-27
2809,1591,169.8,NEW,2024-01-21
2810,1499,13.65,NEW,2024-02-27
2811,1594,196.14,COMPLETE,2024-06-07
2812,1553,90.35,COMPLETE,2024-04-19
2813,1272,40.85,COMPLETE,2024-05-18
2814,1702,169.2,COMPLETE,2024-06-28
2815,1172,162.23,NEW,2024-05-22
2816,1972,186.89,COMPLETE,2024-05-14
2817,1006,12.28,COMPLETE,2024-01-28
2818,1154,348.55,PENDING,2024-02-20
2819,1521,320.96,NEW,2024-07-04
2820,1545,44.23,COMPLETE,2024-01-05
2821,1547,6.82,COMPLETE,2024-01-05
2822,1920,18.28,COMPLETE,2024-04-03
2823,1517,493.8,NEW,2024-04-05
2824,1919,82.79,NEW,2024-01-08
2825,1913,44.1,PENDING,2024-03-04
2826,1214,34.0,COMPLETE,2024-05-17
2827,1133,29.7,NEW,2024-02-07
2828,1284,109.11,PENDING,2024-04-20
2829,1125,54.37,PENDING,2024-04-21
2830,1920,336.42,COMPLETE,2024-03-21
2831,1438,115.15,PENDING,2024-05-15
2832,1848,157.04,PENDING,2024-04-13
2833,1685,34.64,COMPLETE,2024-06-01
2834,1151,8.25,COMPLETE,2024-03-13
2835,1330,66.91,NEW,2024-07-12
2836,1537,37.77,NEW,2024-06-26
2837,1382,22.58,COMPLETE,2024-07-13
2838,1114,305.0,PENDING,2024-02-18
2839,1893,58.7,COMPLETE,2024-02-05
2840,1481,19.2,COMPLETE,2024-05-05
2841,1283,22.15,NEW,2024-03-08
2842,1898,32.95,COMPLETE,2024-03-18
2843,1074,728.79,COMPLETE,2024-04-14
2844,1165,31.2,PENDING,2024-06-17
2845,1188,39.87,NEW,2024-05-01
2846,1077,107.68,COMPLETE,2024-04-28
2847,1946,34.81,PENDING,2024-07-08
2848,1601,24.31,COMPLETE,2024-04-23
2849,1687,17.27,COMPLETE,2024-01-10
2850,1020,37.5,PENDING,2024-05-28
2851,1565,11.2,COMPLETE,2024-06-12
2852,1183,1.88,COMPLETE,2024-05-19
2853,1870,163.29,PENDING,2024-03-31
2854,1221,14.84,PENDING,2024-01-02
2855,1826,149.6,COMPLETE,2024-04-27
2856,1327,159.72,NEW,2024-01-13
2857,1178,77.2,NEW,2024-06-29
2858,1787,37.06,COMPLETE,2024-06-08
2859,1111,15.67,COMPLETE,2024-04-04
2860,1735,133.49,COMPLETE,2024-05-23
2861,1725,91.98,NEW,2024-02-01
2862,1058,106.55,NEW,2024-02-01
2863,1326,0.87,NEW,2024-05-03
2864,1904,262.44,COMPLETE,2024-01-11
2865,1620,6.86,COMPLETE,2024-01-10
2866,1896,45.7,PENDING,2024-01-15
2867,1668,51.54,NEW,2024-01-17
2868,1190,0.14,COMPLETE,2024-06-16
2869,1199,68.73,PENDING,2024-05-25
2870,1311,139.76,NEW,2024-07-01
2871,1707,173.31,COMPLETE,2024-06-01
2872,1034,211.53,NEW,2024-02-28
2873,1378,66.89,COMPLETE,2024-03-18
2874,1386,99.6,COMPLETE,2024-05-03
2875,1757,8.29,PENDING,2024-04-23
2876,1236,66.95,NEW,2024-01-22
2877,1615,16.82,PENDING,2024-06-06
2878,1518,46.15,COMPLETE,2024-06-20
2879,1282,39.94,NEW,2024-02-01
2880,1000,55.09,COMPLETE,2024-06-27
2881,1730,84.78,COMPLETE,2024-06-22
2882,1463,233.18,COMPLETE,2024-04-22
2883,1229,50.17,PENDING,2024-04-29
2884,1966,397.02,COMPLETE,2024-05-28
2885,1171,142.31,COMPLETE,2024-05-01
2886,1086,71.64,PENDING,2024-02-01
2887,1552,103.29,NEW,2024-04-28
2888,1122,10.78,NEW,2024-02-08
2889,1842,186.12,NEW,2024-01-12
2890,1297,87.31,COMPLETE,2024-06-23
2891,1884,427.35,PENDING,2024-01-18
2892,1928,101.18,COMPLETE,2024-05-28
2893,1689,179.64,COMPLETE,2024-05-20
2894,1574,160.83,COMPLETE,2024-05-28
2895,1483,42.38,COMPLETE,2024-05-05
2896,1164,30.06,NEW,2024-05-15
2897,1698,56.3,COMPLETE,2024-02-15
2898,1382,62.97,PENDING,2024-04-13
2899,1208,27.45,PENDING,2024-05-14
2900,1738,225.0,NEW,2024-05-30
2901,1431,78.21,COMPLETE,2024-03-26
2902,1388,383.71,COMPLETE,2024-05-29
2903,1559,166.08,PENDING,2024-03-29
2904,1223,81.13,PENDING,2024-01-22
2905,1002,293.82,COMPLETE,2024-04-01
2906,1371,70.29,NEW,2024-01-29
2907,1686,218.13,NEW,2024-01-13
2908,1445,44.34,COMPLETE,2024-01-02
2909,1610,47.58,NEW,2024-01-29
2910,1115,54.15,PENDING,2024-06-28
2911,1269,79.1,PENDING,2024-01-27
2912,1446,80.63,PENDING,2024-02-19
2913,1367,68.6,NEW,2024-04-04
2914,1252,36.53,PENDING,2024-05-30
2915,1316,262.01,PENDING,2024-03-28
2916,1414,88.82,PENDING,2024-02-13
2917,1094,52.38,COMPLETE,2024-01-22
2918,1784,105.32,COMPLETE,2024-06-19
2919,1891,146.09,NEW,2024-06-13
2920,1023,323.72,COMPLETE,2024-07-07
2921,1627,69.22,NEW,2024-04-06
2922,1662,11.89,PENDING,2024-07-02
2923,1849,58.12,PENDING,2024-01-03
2924,1049,65.19,PENDING,2024-07-09
2925,1501,227.3,COMPLETE,2024-04-27
2926,1717,50.22,PENDING,2024-01-19
2927,1497,306.45,PENDING,2024-01-23
2928,1334,66.38,COMPLETE,2024-06-05
2929,1078,364.13,NEW,2024-01-30
2930,1581,0.82,NEW,2024-02-08
2931,1026,229.08,NEW,2024-04-17
2932,1270,267.54,NEW,2024-04-20
2933,1561,324.47,PENDING,2024-01-25
2934,1803,1.32,PENDING,2024-05-07
2935,1246,18.84,NEW,2024-04-20
2936,1775,106.06,NEW,2024-05-15
2937,1590,2.58,COMPLETE,2024-04-15
2938,1386,6.57,COMPLETE,2024-07-04
2939,1701,24.98,COMPLETE,2024-05-23
2940,1558,71.83,COMPLETE,2024-03-12
2941,1972,78.94,COMPLETE,2024-05-08
2942,1360,3.49,COMPLETE,2024-04-17
2943,1865,18.68,COMPLETE,2024-01-05
2944,1983,69.26,NEW,2024-01-03
2945,1487,90.13,COMPLETE,2024-07-11
2946,1351,16.06,NEW,2024-05-11
2947,1700,50.89,COMPLETE,2024-04-13
2948,1927,234.76,PENDING,2024-03-04
2949,1255,681.18,COMPLETE,2024-04-15
2950,1221,435.94,NEW,2024-04-07
2951,1883,213.43,PENDING,2024-01-10
2952,1752,50.2,PENDING,2024-05-28
2953,1780,116.02,NEW,2024-05-07
2954,1000,53.89,PENDING,2024-02-15
2955,1545,104.56,NEW,2024-06-03
2956,1445,37.02,PENDING,2024-03-06
2957,1078,93.19,PENDING,2024-06-17
2958,1235,74.18,COMPLETE,2024-04-21
2959,1333,2.48,PENDING,2024-01-13
2960,1888,156.4,PENDING,2024-05-16
2961,1348,1.2,COMPLETE,2024-06-12
2962,1097,34.69,PENDING,2024-03-26
2963,1081,0.59,PENDING,2024-03-30
2964,1501,47.19,PENDING,2024-02-27
2965,1966,6.52,COMPLETE,2024-02-23
2966,1476,244.77,PENDING,2024-01-12
2967,1926,53.73,PENDING,2024-01-14
2968,1703,61.53,COMPLETE,2024-04-30
2969,1764,43.06,NEW,2024-06-10
2970,1920,98.75,COMPLETE,2024-06-29
2971,1549,153.44,PENDING,2024-04-30
2972,1013,104.45,PENDING,2024-01-20
2973,1391,137.91,COMPLETE,2024-03-15
2974,1346,236.42,NEW,2024-05-23
2975,1309,199.18,COMPLETE,2024-03-10
2976,1385,112.1,COMPLETE,2024-02-25
2977,1208,24.16,PENDING,2024-04-10
2978,1356,101.53,COMPLETE,2024-07-04
2979,1973,70.54,NEW,2024-05-11
2980,1600,126.31,COMPLETE,2024-04-20
2981,1567,178.94,PENDING,2024-05-04
2982,1093,135.76,PENDING,2024-05-11
2983,1092,187.45,NEW,2024-01-20
2984,1339,6.6,PENDING,2024-05-17
2985,1596,3.21,NEW,2024-01-24
2986,1444,29.91,COMPLETE,2024-06-02
2987,1756,230.93,COMPLETE,2024-02-06
2988,1021,173.53,NEW,2024-02-23
2989,1290,114.8,NEW,2024-04-12
2990,1484,120.65,COMPLETE,2024-05-28
2991,1783,129.71,PENDING,2024-02-07
2992,1305,285.78,NEW,2024-06-22
2993,1633,178.49,PENDING,2024-01-04
2994,1127,97.65,PENDING,2024-07-06
2995,1624,109.58,NEW,2024-02-26
2996,1938,24.05,COMPLETE,2024-06-21
2997,1272,107.1,COMPLETE,2024-01-20
2998,1847,55.28,NEW,2024-01-17
2999,1441,16.6,COMPLETE,2024-04-28
3000,1502,164.2,PENDING,2024-03-11
3001,1129,71.39,NEW,2024-01-04
3002,1131,379.09,NEW,2024-01-14
3003,1596,33.08,NEW,2024-01-03
3004,1934,65.52,PENDING,2024-03-20
3005,1481,59.42,NEW,2024-07-04
3006,1861,12.87,PENDING,2024-02-24
3007,1389,55.53,NEW,2024-05-11
3008,1592,33.91,COMPLETE,2024-04-29
3009,1998,17.47,COMPLETE,2024-01-24
3010,1984,33.15,PENDING,2024-06-10
3011,1324,26.56,COMPLETE,2024-06-06
3012,1068,132.45,COMPLETE,2024-03-22
3013,1659,3.13,COMPLETE,2024-05-26
3014,1447,96.09,PENDING,2024-06-07
3015,1527,142.99,PENDING,2024-07-06
3016,1818,65.53,COMPLETE,2024-02-29
3017,1616,268.19,NEW,2024-05-26
3018,1164,123.06,PENDING,2024-02-18
3019,1487,137.8,PENDING,2024-03-03
3020,1712,21.93,COMPLETE,2024-04-19
3021,1708,150.19,COMPLETE,2024-05-29
3022,1425,178.44,PENDING,2024-05-31
3023,1696,44.83,NEW,2024-04-18
3024,1833,24.0,COMPLETE,2024-03-16
3025,1264,48.62,NEW,2024-01-30
3026,1874,134.56,NEW,2024-02-27
3027,1611,54.07,PENDING,2024-04-26
3028,1341,133.43,COMPLETE,2024-06-07
3029,1831,12.05,COMPLETE,2024-04-09
3030,1725,164.0,COMPLETE,2024-07-10
3031,1277,29.2,NEW,2024-01-19
3032,1673,28.63,PENDING,2024-06-24
3033,1438,89.25,NEW,2024-06-21
3034,1156,7.27,COMPLETE,2024-04-03
3035,1421,2.66,PENDING,2024-07-01
3036,1250,30.25,NEW,2024-04-22
3037,1877,77.23,COMPLETE,2024-07-01
3038,1608,238.18,PENDING,2024-05-25
3039,1529,187.36,PENDING,2024-03-03
3040,1326,67.42,COMPLETE,2024-04-25
3041,1960,3.78,NEW,2024-04-22
3042,1894,76.63,NEW,2024-02-16
3043,1096,122.01,NEW,2024-02-26
3044,1512,41.43,PENDING,2024-04-27
3045,1215,11.77,NEW,2024-02-14
3046,1131,32.65,COMPLETE,2024-06-09
3047,1259,147.66,NEW,2024-05-24
3048,1124,43.27,COMPLETE,2024-07-16
3049,1081,167.12,NEW,2024-01-04
3050,1282,38.5,NEW,2024-05-27
3051,1682,17.86,NEW,2024-02-16
3052,1058,57.24,COMPLETE,2024-05-22
3053,1543,60.2,PENDING,2024-07-16
3054,1160,1.62,COMPLETE,2024-02-16
3055,1283,12.45,COMPLETE,2024-03-18
3056,1105,20.45,COMPLETE,2024-05-03
3057,1104,12.06,COMPLETE,2024-03-15
3058,1438,41.78,NEW,2024-04-12
3059,1227,334.17,COMPLETE,2024-05-16
3060,1699,71.18,COMPLETE,2024-03-30
3061,1581,98.77,COMPLETE,2024-05-23
3062,1317,44.07,NEW,2024-03-09
3063,1463,39.08,COMPLETE,2024-03-01
3064,1801,2.34,NEW,2024-05-17
3065,1598,69.38,NEW,2024-02-19
3066,1881,66.09,COMPLETE,2024-01-03
3067,1873,17.18,COMPLETE,2024-04-16
3068,1471,144.53,PENDING,2024-04-22
3069,1055,67.86,COMPLETE,2024-04-03
3070,1624,41.4,NEW,2024-04-27
3071,1012,15.89,NEW,2024-07-16
3072,1439,80.33,PENDING,2024-03-21
3073,1017,139.76,PENDING,2024-04-18
3074,1693,33.13,COMPLETE,2024-02-20
3075,1972,24.69,PENDING,2024-05-26
3076,1112,73.8,PENDING,2024-06-18
3077,1228,16.88,PENDING,2024-02-04
3078,1170,109.85,NEW,2024-02-15
3079,1294,92.97,COMPLETE,2024-06-02
3080,1188,9.11,PENDING,2024-03-09
3081,1425,3.72,PENDING,2024-04-02
3082,1976,96.83,COMPLETE,2024-03-04
3083,1078,34.86,PENDING,2024-06-13
3084,1657,9.04,COMPLETE,2024-02-18
3085,1918,142.47,NEW,2024-05-28
3086,1181,37.69,NEW,2024-03-14
3087,1498,61.54,COMPLETE,2024-07-10
3088,1797,27.03,COMPLETE,2024-01-05
3089,1761,98.7,PENDING,2024-04-09
3090,1865,35.88,COMPLETE,2024-03-10
3091,1825,344.27,COMPLETE,2024-03-30
3092,1707,121.38,NEW,2024-01-04
3093,1834,14.7,NEW,2024-05-05
3094,1070,53.9,PENDING,2024-02-08
3095,1247,48.68,NEW,2024-06-11
3096,1145,76.41,NEW,2024-05-08
3097,1617,184.47,COMPLETE,2024-01-24
3098,1774,87.57,NEW,2024-02-26
3099,1295,6.35,COMPLETE,2024-04-09
3100,1581,106.54,PENDING,2024-03-10
3101,1469,0.83,PENDING,2024-02-10
3102,1505,151.39,COMPLETE,2024-06-30
3103,1192,109.85,PENDING,2024-06-22
3104,1067,36.93,NEW,2024-02-29
3105,1493,34.59,NEW,2024-04-17
3106,1816,160.08,COMPLETE,2024-07-06
3107,1051,152.94,NEW,2024-02-26
3108,1881,43.43,NEW,2024-01-31
3109,1362,35.52,COMPLETE,2024-03-24
3110,1796,82.06,COMPLETE,2024-05-31
3111,1916,0.84,PENDING,2024-02-05
3112,1473,8.63,NEW,2024-06-06
3113,1845,13.49,COMPLETE,2024-05-31
3114,1520,20.51,COMPLETE,2024-04-17
3115,1762,71.75,NEW,2024-04-15
3116,1430,485.9,NEW,2024-06-06
3117,1843,105.73,COMPLETE,2024-03-26
3118,1297,6.33,COMPLETE,2024-05-14
3119,1434,74.57,COMPLETE,2024-06-11
3120,1695,68.65,NEW,2024-07-01
3121,1690,15.57,PENDING,2024-01-14
3122,1197,252.91,COMPLETE,2024-04-29
3123,1127,58.12,NEW,2024-05-17
3124,1531,521.38,NEW,2024-03-20
3125,1983,54.49,NEW,2024-05-23
3126,1410,93.64,PENDING,2024-06-30
3127,1933,11.07,PENDING,2024-04-15
3128,1839,60.56,COMPLETE,2024-03-10
3129,1064,27.28,COMPLETE,2024-02-13
3130,1693,180.52,COMPLETE,2024-03-13
3131,1240,153.21,COMPLETE,2024-02-14
3132,1368,173.83,NEW,2024-07-02
3133,1535,128.59,PENDING,2024-04-16
3134,1383,178.79,PENDING,2024-03-24
3135,1430,22.42,NEW,2024-03-22
3136,1966,60.16,COMPLETE,2024-04-16
3137,1082,117.72,NEW,2024-07-03
3138,1981,101.44,PENDING,2024-01-21
3139,1830,126.0,PENDING,2024-07-14
3140,1696,25.39,PENDING,2024-06-26
3141,1950,10.36,COMPLETE,2024-06-09
3142,1827,248.66,PENDING,2024-01-07
3143,1610,82.14,NEW,2024-03-10
3144,1573,16.7,NEW,2024-05-06
3145,1285,157.71,COMPLETE,2024-05-22
3146,1988,246.43,NEW,2024-06-08
3147,1533,18.58,NEW,2024-05-27
3148,1458,170.05,PENDING,2024-05-22
